crop,stage,soil_N,soil_P,soil_K,temperature,rainfall,humidity,soil_pH,irrigation_type,recommended_N,recommended_P,recommended_K,risk
Wheat,Seedling,91,25,75,24.516002252857298,269.96722075856314,67.74517420974927,7.898324841802106,Flood,38,34,0,Low
Cotton,Fruiting,54,32,44,28.898690478177336,148.99843627902268,71.16513577567702,8.482441518240462,Sprinkler,91,26,16,Medium
Rice,Flowering,33,55,9,34.64597078533551,182.61488495486213,88.50251232107556,6.885102390365905,Sprinkler,58,0,37,Low
Wheat,Seedling,62,20,68,36.34545292932405,185.4786780091454,62.58732758315918,7.9876825113192105,Flood,57,41,0,Low
Wheat,Fruiting,87,13,6,32.45334372896468,106.00413314387845,42.38101195077146,6.262966195651125,Flood,42,50,29,Medium
Wheat,Seedling,52,14,61,32.26778287596991,296.45715348124565,66.11959852724183,7.850507843840612,Sprinkler,74,41,0,Low
Maize,Fruiting,70,48,61,39.938116331589384,275.84026339203064,42.05507235075738,7.837056010585118,Drip,78,23,0,Low
Maize,Seedling,76,29,57,37.46211615231198,285.20978716255195,43.649223324761984,7.659512597640973,Sprinkler,65,40,0,Low
Wheat,Seedling,97,41,26,31.990726497167344,153.7785463834961,48.91665522068197,6.2667430401320905,Sprinkler,19,22,17,Low
Wheat,Flowering,78,15,8,21.873470497971756,155.89864474026834,82.15492462337008,7.095551612949355,Drip,50,46,30,Medium
Rice,Flowering,57,33,46,21.632783937537393,55.72305417406352,75.44802479175452,5.8195633132570155,Flood,40,13,7,Low
Cotton,Seedling,20,28,30,38.34055205927157,239.19298823570767,70.96972240765747,5.856124712765061,Sprinkler,117,27,28,Medium
Rice,Seedling,49,30,49,20.414912140675433,171.62708021878743,68.82347344465099,5.666625763548747,Sprinkler,48,17,0,Low
Wheat,Seedling,13,59,14,21.275021786397186,52.70166108694614,64.62568159601389,5.714362955893125,Drip,111,0,21,Medium
Cotton,Seedling,28,57,43,23.402561398876138,196.1807147516044,47.20765499924668,7.189535944991667,Sprinkler,105,5,21,Medium
Rice,Flowering,68,36,49,35.4495354925241,79.3310126844308,62.75289473011851,7.284942832402971,Drip,23,17,5,Low
Cotton,Vegetative,78,25,75,30.83667591123725,95.56440425559285,67.95481645261466,6.674662753095291,Sprinkler,60,32,0,Low
Wheat,Vegetative,92,47,70,35.25116113166287,251.8416117129856,84.19226886129755,6.0053080764452735,Flood,30,10,0,Low
Rice,Seedling,68,17,42,37.84160379215172,277.3776906719995,40.741373779242,6.475049174765959,Flood,38,29,7,Low
Maize,Fruiting,15,6,73,28.6841252018515,289.7589062244467,44.735219464415366,7.874057056386967,Flood,134,66,0,Medium
Cotton,Flowering,30,55,56,36.32477936351191,166.04500618901554,70.35879856498188,6.7887742478193935,Sprinkler,119,0,2,Medium
Cotton,Flowering,62,28,49,20.430976765420827,271.92176956254946,85.58319832613677,7.491010181871248,Sprinkler,85,36,12,Medium
Wheat,Flowering,92,59,55,33.07511975259589,120.64566339586156,44.14466771720196,5.736927982714709,Drip,18,1,0,Low
Wheat,Seedling,59,36,53,24.205574814827227,243.69599880320442,78.6181987302615,7.629886241853162,Drip,54,22,0,Low
Cotton,Flowering,88,45,34,25.05351580199572,84.10678545542997,84.65081673323266,7.576387140163586,Flood,54,16,25,Low
Cotton,Fruiting,49,30,31,24.911892390889886,97.37121453338875,51.054394189933774,6.4993511059107005,Sprinkler,87,28,27,Medium
Maize,Vegetative,85,26,31,37.91861228663537,258.14650500726447,40.46891049469395,6.432801618913,Sprinkler,68,39,7,Low
Cotton,Seedling,47,11,79,39.106672008715705,159.28946163609282,47.03361115295712,5.519067420030771,Flood,89,50,0,Medium
Maize,Fruiting,99,5,30,27.486145981865146,210.56182562440034,84.91267146852448,7.680488683408997,Drip,54,60,7,Medium
Cotton,Seedling,78,6,79,23.32337187987011,281.7943543173766,41.65620168742562,7.2881177798054475,Sprinkler,70,55,0,Medium
Rice,Fruiting,55,37,41,25.235637882789874,152.5595647355688,58.76937973708309,7.466021203174082,Sprinkler,52,13,7,Low
Maize,Seedling,96,35,70,38.20512497103968,169.37104450036225,88.15287451694182,6.077532215854824,Drip,50,39,0,Low
Maize,Vegetative,73,7,12,23.28989841038509,67.03895519674617,81.47923613852613,8.218884089219555,Flood,74,64,26,Medium
Wheat,Fruiting,83,16,63,30.18428877811605,245.93423056153873,66.2284682757798,6.570102310472593,Drip,27,47,0,Low
Cotton,Fruiting,90,56,74,31.7070361420547,236.48070713268478,44.62205344564517,8.122407147463104,Sprinkler,47,4,0,Low
Wheat,Vegetative,97,7,54,34.73354423118913,59.09259590502129,68.73797445650374,6.841060773091932,Flood,19,50,0,Low
Wheat,Flowering,95,28,78,25.902313154855314,267.7197843988647,60.199481487170786,7.044608030292771,Drip,18,36,0,Low
Cotton,Flowering,80,59,30,27.197104137823803,73.76849560130378,69.39910416127884,8.325916193110583,Flood,63,0,34,Low
Rice,Seedling,20,55,79,27.373481453123958,88.43287436383133,49.61525783527812,8.271651287491249,Flood,79,0,0,Low
Maize,Seedling,17,35,53,33.05842338132777,299.85476911329334,63.28208585451885,7.932144665260692,Flood,131,36,0,Medium
Cotton,Seedling,74,54,54,34.84313763886234,149.43057354120805,59.220267899142286,5.875607343492035,Sprinkler,58,10,2,Low
Rice,Seedling,15,41,66,28.10895831510339,256.8334939150598,44.6413771214264,7.065422647744597,Sprinkler,87,7,0,Low
Cotton,Vegetative,36,22,15,33.7408540830333,211.34533461313418,45.523654338517005,8.457107927376672,Sprinkler,108,35,43,Medium
Wheat,Flowering,74,33,29,34.72609384078724,274.7907356036965,53.082654356410224,6.224380133768018,Flood,44,25,11,Low
Cotton,Flowering,71,26,72,38.871894822560876,243.577775809395,58.1215174477545,7.796328596310553,Sprinkler,68,35,0,Low
Cotton,Flowering,29,32,69,28.1246656475394,50.634918087512176,82.81833334688085,7.545607656721287,Flood,102,31,0,Medium
Rice,Vegetative,42,30,41,27.98306393220303,171.26435922079173,71.39875615379876,6.356751813285152,Sprinkler,49,20,4,Low
Cotton,Fruiting,24,10,42,32.92471166762732,205.96986611663158,54.76791270104203,5.636888841338835,Drip,123,52,17,Medium
Cotton,Flowering,21,10,35,22.013490754418072,219.12132407086614,55.46889821552311,6.516757106777649,Drip,128,45,22,Medium
Maize,Fruiting,12,50,31,36.50356061603664,121.72267534180338,56.638374685860754,7.5618608147441595,Drip,138,23,13,Medium
Cotton,Flowering,35,58,31,31.641622763266867,229.1029045898636,63.44260547952643,6.199624377877797,Sprinkler,102,0,33,Medium
Cotton,Seedling,74,25,30,27.355764590914383,135.7881135511363,86.68623840423777,8.376596758943737,Sprinkler,57,37,27,Medium
Maize,Flowering,52,38,73,27.51561956761208,68.31951408872473,42.777106942100204,5.955252754945284,Flood,94,30,0,Medium
Cotton,Seedling,92,11,26,22.51736143310453,173.62933016859114,47.94065142112104,5.617184821665331,Sprinkler,51,48,32,Medium
Wheat,Flowering,19,49,48,31.5404971345928,104.02842261311788,82.95166932397899,7.288486332315201,Flood,91,12,0,Low
Wheat,Seedling,58,14,8,27.107666257742352,162.21763418558425,84.35794168418846,7.417006539170199,Flood,63,41,36,Medium
Rice,Fruiting,26,14,47,39.16707657752138,288.30387562186155,88.30315928914447,6.16152027835584,Flood,69,36,2,Low
Maize,Seedling,99,56,47,33.2100015353951,160.1661519396374,57.59082657893798,7.12026093323218,Drip,45,15,0,Low
Wheat,Flowering,82,38,38,30.789513033395107,240.81290190383913,50.04047782411183,6.544626491162455,Sprinkler,33,23,0,Low
Rice,Flowering,87,18,70,27.279521357053788,221.54274594451417,64.66840730351528,6.915936803379473,Sprinkler,4,28,0,Low
Cotton,Vegetative,14,23,34,22.80130765484679,244.1639018975721,85.22422680763837,5.864519822389444,Sprinkler,117,36,25,Medium
Wheat,Seedling,91,28,69,25.774016636197384,141.16311101136682,72.06370094698698,6.6650557947385485,Flood,30,31,0,Low
Cotton,Seedling,52,12,17,34.2393420241246,90.32138376241349,89.89746683564357,5.8225092970481676,Drip,80,43,43,Medium
Wheat,Vegetative,58,10,41,24.16697794317514,95.73552231154618,42.85242660964186,7.335576865044082,Sprinkler,53,53,0,Low
Rice,Flowering,45,17,30,39.413776324340986,234.92303836668916,67.40572716064499,7.8003061656102055,Drip,62,31,15,Low
Rice,Fruiting,45,52,14,33.43750965115621,154.24196570043785,56.12221871605418,7.381014803785503,Sprinkler,48,0,33,Low
Wheat,Vegetative,67,58,32,37.468668760258794,205.44297849011858,64.63936861578158,5.605908112482899,Drip,60,2,9,Low
Rice,Vegetative,90,58,32,21.44563029588896,98.44824071471004,66.92559618020371,7.509090386792762,Sprinkler,14,0,18,Low
Cotton,Flowering,16,38,31,32.411644280374325,143.09706845699793,55.64021056132998,8.08398805866747,Flood,132,22,24,Medium
Cotton,Fruiting,84,47,38,26.868148806741132,137.14336519059424,66.30748200903543,7.698840027347106,Drip,57,8,21,Low
Rice,Fruiting,97,47,58,38.5309812117287,77.64276270982046,74.51346149627742,8.157688331753553,Sprinkler,1,4,0,Low
Maize,Flowering,51,12,15,21.36063522063174,199.58769454389625,71.00472627807636,7.368264857054871,Sprinkler,101,56,26,Medium
Rice,Vegetative,47,40,27,22.582212131543777,140.99097684590754,47.339709274176386,7.006986344606251,Drip,57,8,26,Low
Wheat,Fruiting,94,24,45,27.66991873897132,247.19662913129122,53.02802470789446,6.9348720411932,Drip,33,38,0,Low
Wheat,Seedling,53,31,10,26.95443620987054,148.8533725980767,80.5815438630026,6.131315679926523,Flood,75,26,25,Medium
Maize,Fruiting,57,20,31,22.89079551974408,289.0416397478764,49.505335695898985,6.983885937723036,Sprinkler,91,53,11,Medium
Rice,Fruiting,27,48,78,26.184087677817924,80.33348760589647,66.69053643028911,8.335886674625234,Flood,68,0,0,Low
Wheat,Seedling,19,34,50,29.938019407396375,236.21461799797706,46.991591600164845,7.214841753579913,Sprinkler,93,24,0,Low
Maize,Fruiting,97,51,41,36.494064449509146,297.2042203018915,50.8317776397313,8.168184242121105,Flood,52,19,1,Low
Wheat,Flowering,77,47,45,27.167445431033766,262.98106041429,64.54122651183403,6.364086082933682,Flood,43,16,0,Low
Rice,Seedling,84,8,76,22.119763434781955,114.28457634517079,48.349854644602594,7.7488746099436865,Flood,9,40,0,Low
Maize,Vegetative,79,35,8,24.5435345453794,97.01737007209968,54.18961722659962,5.867884080271026,Flood,69,39,28,Medium
Maize,Vegetative,89,45,40,38.28004452410367,154.3347484994497,80.6490011262317,6.053413716552927,Flood,56,24,0,Low
Maize,Flowering,15,41,44,32.236982673317556,64.04723706190578,75.12761434959484,8.1841831261544,Sprinkler,133,33,0,Medium
Wheat,Flowering,36,9,73,36.17118139639757,297.511221479357,59.636958322902984,7.254043332265456,Drip,81,52,0,Medium
Cotton,Seedling,40,11,19,26.61837931026716,298.73074291013285,41.52347525382624,6.2165451320851695,Flood,97,52,37,Medium
Wheat,Fruiting,89,31,18,20.475284834912152,101.83620848899747,75.10163962091008,7.255671358086147,Drip,33,31,18,Low
Cotton,Fruiting,91,31,11,28.273370613778148,177.64265543999895,57.89522385801328,5.648675259115782,Drip,47,24,48,Low
Rice,Seedling,95,56,37,34.8166850729299,78.60263524654061,55.66156557704312,6.95396136611701,Flood,1,0,11,Low
Cotton,Seedling,53,34,29,26.925934611936547,117.89299157927583,80.07628559529138,7.4378035013056545,Flood,81,24,28,Medium
Rice,Flowering,94,37,13,28.898188194173386,72.93492520855011,73.13366329550601,7.935987289939088,Sprinkler,3,11,36,Low
Cotton,Seedling,87,8,65,30.079959057557417,217.3420315155225,80.33603775336807,7.738572485866859,Flood,50,50,0,Low
Rice,Vegetative,72,23,75,38.77663659914192,227.49913359718985,40.201299180336854,6.354184010424694,Sprinkler,29,22,0,Low
Wheat,Fruiting,33,42,48,38.19980193553583,141.44830877422726,83.12988584779188,7.683006187360337,Flood,81,18,0,Low
Cotton,Seedling,53,38,9,38.02005903447896,149.47828772521177,79.87221300981885,7.560821859626725,Sprinkler,87,20,51,Medium
Maize,Flowering,95,45,73,37.810206282251826,166.94586119753416,55.81637178531051,6.702407458154198,Drip,60,25,0,Low
Wheat,Seedling,80,41,49,22.4545791203717,104.79489506546923,61.49508487847514,6.047828249425336,Flood,48,14,0,Low
Cotton,Flowering,91,33,48,21.882511853806285,162.1784987733514,69.58737157367432,5.614087548835924,Sprinkler,51,27,12,Low
Maize,Vegetative,82,48,33,37.74461292954388,280.7470426408723,64.5034855293871,6.735899526225349,Sprinkler,72,21,6,Low
Rice,Vegetative,47,54,58,35.16661880110565,280.5114437277027,82.02017464572654,8.447000071979431,Drip,45,0,0,Low
Maize,Fruiting,30,27,55,33.32163244852779,90.26421832574562,84.44011027649927,5.829787478213353,Flood,110,45,0,Medium
Wheat,Vegetative,11,48,14,39.74853858408478,58.70648538171023,59.0854487422224,8.405164961298341,Flood,104,14,29,Medium
Maize,Vegetative,32,29,32,21.182993026420853,121.46868007271809,50.628213879,5.8632412499908275,Drip,119,39,11,Medium
Wheat,Fruiting,71,18,42,37.76242325348398,289.33823746227483,74.02957198300092,5.754771935998704,Drip,49,45,0,Low
Maize,Fruiting,72,43,14,33.19316171119577,196.08222765051846,49.392128861142,6.729757350792305,Drip,70,28,21,Low
Cotton,Flowering,70,24,62,22.22523178638179,265.83406294481904,45.74382795188703,8.239228792551733,Flood,73,34,0,Low
Maize,Vegetative,22,39,12,38.224342002858,242.4282940887975,49.240639629916124,6.141375289193823,Flood,126,32,25,Medium
Wheat,Seedling,31,54,27,24.384689768297335,290.7277688548671,74.81991467068325,7.534863877965208,Drip,87,7,12,Low
Cotton,Seedling,79,46,68,29.413855217604382,114.00217266494859,71.63905401762587,6.128377690183709,Drip,67,18,0,Low
Wheat,Fruiting,21,57,19,35.09762470217264,214.8990903332594,59.985160858688204,5.713084000719735,Flood,96,1,17,Low
Cotton,Seedling,33,13,23,21.50884710138843,112.38625513040489,55.67091435443061,6.853960846869633,Flood,114,51,35,Medium
Wheat,Fruiting,93,16,16,26.57566396788249,79.51980628067666,74.58705933850396,8.222936093999534,Sprinkler,36,42,19,Low
Maize,Flowering,36,10,74,32.42957817514898,160.08304583743893,83.79181377894022,8.468225971919969,Drip,121,56,0,Medium
Cotton,Fruiting,28,18,18,21.35470243639424,88.06266034252462,74.58036942252292,6.205119200618433,Flood,120,45,45,Medium
Cotton,Vegetative,83,45,57,33.564741029984276,181.54483581333747,50.30442858059071,6.152822700751869,Sprinkler,48,13,1,Low
Maize,Vegetative,88,6,72,30.898047654212192,193.59511871694758,77.95948444161587,7.899260672068884,Sprinkler,58,67,0,Medium
Wheat,Flowering,93,36,17,25.64700791889762,233.06027620043096,69.07928537959228,6.8906933057259065,Sprinkler,22,23,19,Low
Rice,Seedling,94,5,78,34.72252146369807,280.7997356133402,83.67930303478703,8.09210098545738,Flood,1,41,0,Low
Wheat,Seedling,71,57,37,33.40885040581451,164.22745214501902,48.636683927717485,6.868863654913904,Flood,57,0,0,Low
Cotton,Fruiting,80,25,79,36.905153808869315,256.04392655332606,56.2267109895119,8.013921699356025,Drip,53,32,0,Low
Wheat,Vegetative,91,46,52,26.21507994567198,132.89658932268134,82.71813525211286,7.7720595637182885,Flood,20,18,0,Low
Rice,Flowering,15,23,42,23.8770799437108,157.56787174226693,50.32892845290375,6.361498156080454,Flood,85,22,12,Low
Rice,Flowering,26,15,19,27.265734502192167,255.74575023266524,76.76424989735213,8.190831249924502,Sprinkler,81,30,32,Medium
Cotton,Seedling,64,7,34,32.782159645059295,143.85072865879613,49.598825412244054,7.919238115696864,Sprinkler,77,56,27,Medium
Wheat,Fruiting,98,46,37,27.076030698495916,142.39588728604892,41.665420543967336,7.951799818576987,Flood,19,15,2,Low
Wheat,Fruiting,39,42,20,26.690829811619746,288.1578629895189,43.2312511713958,7.8418368903062925,Drip,89,21,16,Medium
Cotton,Fruiting,14,7,75,20.266595341440468,192.0778165845593,69.87389665829697,7.253502134360891,Flood,122,53,0,Medium
Maize,Vegetative,70,55,64,38.43308559704703,151.05407143626093,44.915260766233786,7.577849927350239,Sprinkler,83,15,0,Low
Cotton,Flowering,19,7,45,22.734794185450564,228.1863938333271,48.462720107717026,6.795898273090153,Flood,116,51,16,Medium
Wheat,Seedling,65,38,67,26.32351409298534,80.94769011183848,79.88711534654796,7.787511042065105,Drip,49,25,0,Low
Maize,Flowering,49,20,14,38.308518817121566,121.30891718189302,40.482609964692685,6.462904218761956,Drip,101,45,26,Medium
Maize,Flowering,38,24,26,23.31549024173849,239.5078251360824,41.830630024691104,6.174177230909388,Drip,103,44,17,Medium
Cotton,Seedling,65,55,54,33.226324959277136,69.28454599941692,69.77075358871492,7.632205384709704,Sprinkler,68,0,7,Low
Maize,Vegetative,78,27,75,26.01186578128356,279.8128558352954,51.14312304226247,7.341863931056488,Flood,63,41,0,Low
Wheat,Flowering,83,35,12,23.533392199833713,170.36443921586988,48.566470497132634,6.5451504575458594,Flood,36,21,24,Low
Wheat,Seedling,75,56,71,35.257334084331674,241.21341444402043,74.96894000406948,6.769738299675182,Flood,48,4,0,Low
Maize,Flowering,59,47,18,37.12915053164588,93.08219199190513,81.2535224998474,8.222300214701217,Sprinkler,97,27,21,Medium
Wheat,Seedling,57,16,69,30.942292704510372,258.82477069811944,58.597035278089535,6.539774271140426,Sprinkler,56,45,0,Low
Maize,Seedling,11,12,74,26.69620957671659,100.86667591488381,71.67019475141373,6.501034386617283,Sprinkler,130,59,0,Medium
Maize,Vegetative,56,44,40,34.63628768416356,79.29719607017925,43.48263617779123,7.365718582437095,Sprinkler,94,26,0,Low
Maize,Seedling,61,10,7,27.022528099841857,247.64327760217384,78.5612974195026,7.991456176783759,Drip,89,58,32,Medium
Cotton,Fruiting,44,47,49,27.347769092042732,185.53302340972283,62.7169311385766,6.693387516213216,Sprinkler,94,13,12,Low
Wheat,Fruiting,75,21,31,27.316512503955405,157.43383785152568,77.5504478714276,5.5593427051064745,Flood,53,41,10,Low
Wheat,Seedling,15,32,20,33.483721734794166,197.68017115270666,88.88835927266743,5.8776237167729555,Drip,100,32,21,Medium
Rice,Flowering,51,49,32,24.276202076359134,116.96886277895054,88.96097551136097,6.411920319714323,Sprinkler,56,5,17,Low
Cotton,Fruiting,28,41,32,33.93875927654106,109.94293384099461,81.76984224989346,8.0020337754645,Flood,110,18,28,Medium
Wheat,Vegetative,55,41,73,25.866349279936284,133.6155835940485,48.03921681289253,6.697157209039007,Sprinkler,74,23,0,Low
Maize,Vegetative,14,59,53,22.80323227281045,99.11917305887036,85.14203790017896,8.41476636816309,Flood,130,9,0,Medium
Cotton,Seedling,99,6,46,39.8770492680367,164.0765445019424,52.915147738182746,8.177481767048786,Flood,49,55,13,Low
Rice,Flowering,90,36,23,27.95941218169485,156.10076118639398,48.256828570266435,6.580024340281685,Flood,3,12,23,Low
Maize,Flowering,53,31,23,28.891486464726174,175.15591352534864,81.70010505131694,7.752577640361913,Drip,104,36,17,Medium
Maize,Flowering,98,27,9,38.30630130637188,289.6034454882302,44.19695301440814,7.097879933223282,Sprinkler,51,47,32,Medium
Rice,Fruiting,67,12,50,31.996020440284013,129.72929694666732,81.61032074020008,7.300019523186052,Flood,42,40,3,Low
Rice,Seedling,15,15,34,37.651082878272916,264.0246583796541,69.95455235624954,7.089871131661969,Flood,93,38,17,Medium
Wheat,Vegetative,11,26,64,39.03908865253782,205.96324365250308,59.44185461763607,7.8095658206419065,Sprinkler,114,37,0,Medium
Wheat,Seedling,20,29,35,27.933412462757467,205.04830222579858,51.73268695952372,6.321811775566447,Drip,92,31,3,Medium
Wheat,Vegetative,17,52,20,26.228195578790256,297.45214432693354,76.32455166464972,7.652765691475189,Sprinkler,103,4,20,Medium
Wheat,Fruiting,60,13,9,20.246235709018773,80.27251436087536,65.61576583992384,5.84390861178341,Sprinkler,59,50,32,Medium
Cotton,Flowering,71,37,19,37.46518762712331,60.38932358887304,56.236227656429946,8.051152613914212,Flood,74,21,37,Medium
Cotton,Seedling,17,17,63,26.613787725766652,217.3365553649276,63.49213410622923,8.325013566180543,Flood,116,40,0,Medium
Wheat,Vegetative,81,59,15,37.89332402495118,115.17705577521544,89.33733809502078,7.063983479310125,Drip,37,1,29,Low
Cotton,Vegetative,22,12,73,25.065128136251158,114.83003852663927,75.7986913614899,7.017304834662207,Sprinkler,122,47,0,Medium
Wheat,Fruiting,29,35,73,32.74112544327887,251.85418624805214,51.27587166869618,7.266208119823954,Drip,91,29,0,Low
Rice,Seedling,47,50,53,26.10792653897134,80.81680114087396,73.52958623771643,7.252533298666607,Flood,62,0,1,Low
Wheat,Flowering,78,20,79,21.583098671354296,110.27119729435626,81.5188219381738,6.111294421747977,Flood,41,39,0,Low
Wheat,Fruiting,76,43,30,22.826609657576178,213.0389496692809,84.50325981446588,5.859464094061093,Flood,40,21,10,Low
Cotton,Vegetative,36,14,46,23.456872699779648,235.93161375571876,57.67169553615729,6.284313136486282,Drip,111,46,15,Medium
Rice,Seedling,68,17,20,26.413435544882606,245.44746966122665,41.1213191778978,6.40622897623547,Flood,23,28,30,Low
Cotton,Flowering,84,41,26,31.49102156093139,215.5995668653805,58.968633456576086,5.690907225327978,Sprinkler,56,19,29,Low
Cotton,Vegetative,90,46,33,25.171467693516217,289.3235179368894,67.10221540329847,6.166221683855822,Drip,47,11,26,Low
Wheat,Vegetative,61,9,65,36.07095155203868,256.80274394042505,82.88535813947037,7.266699522298062,Flood,57,47,0,Low
Rice,Vegetative,52,27,14,23.968586191846967,232.25841616917458,55.445730414533394,7.480672209870477,Drip,57,18,32,Low
Cotton,Fruiting,94,55,47,34.010642840676596,108.22379958774948,85.8509500397319,8.401829000302115,Flood,39,2,11,Low
Rice,Vegetative,15,31,26,32.84660579018002,132.86599568617186,49.39589974168513,6.0534558937682625,Flood,79,23,19,Medium
Rice,Flowering,18,33,31,21.146506872962537,71.1800463907386,81.09603507435439,7.9516587982753535,Drip,75,15,22,Low
Cotton,Flowering,83,10,73,31.048184310565457,251.83473103000554,45.186300740170594,8.42037560916603,Sprinkler,51,53,0,Low
Maize,Flowering,91,12,16,20.05970904778116,60.210127190128205,44.93180108664099,7.929149379800727,Sprinkler,64,57,27,Medium
Wheat,Seedling,29,35,30,26.13248866145639,141.6281727687799,42.50371102152748,7.95939501669928,Sprinkler,83,25,7,Low
Maize,Seedling,70,7,57,23.932206809461608,165.74295327655966,74.9475473184863,5.550917944068023,Flood,70,65,0,Medium
Rice,Vegetative,94,26,34,27.335485643164517,223.88231417100525,48.26835086622303,6.881223575754264,Drip,0,21,16,Low
Wheat,Flowering,17,55,72,21.913573980582765,291.57110666329714,77.19965331112266,7.586934301351745,Flood,105,3,0,Low
Maize,Seedling,36,27,67,33.23883939635038,222.61577437799733,41.10638180513495,6.360573859592521,Flood,109,46,0,Medium
Rice,Seedling,35,43,58,22.706787017940492,186.22672581682738,63.58331140263307,6.509944104224042,Sprinkler,64,10,0,Low
Wheat,Fruiting,81,56,57,30.967246777515825,59.021487293718735,47.493878722843306,6.013740410485242,Drip,34,6,0,Low
Maize,Seedling,64,9,40,20.07305851303871,156.2227182865874,49.416254556816796,7.813029773625951,Flood,82,57,3,Medium
Cotton,Flowering,40,5,17,20.05274169406772,129.40021477787334,44.36440906212159,7.54418269723447,Flood,107,53,39,Medium
Cotton,Flowering,89,27,59,36.91184425750021,56.59151000406999,43.081984709089205,7.421219899652462,Drip,52,37,1,Low
Wheat,Flowering,91,10,35,28.955312816879136,197.10274888988022,86.01574417718015,6.323857917134389,Flood,30,50,3,Low
Cotton,Vegetative,66,11,8,32.79044890958336,165.38452223647573,61.199605045591355,7.861398732881621,Drip,76,52,50,Medium
Rice,Seedling,17,46,20,32.5399958840777,95.03653036740666,62.481084464551444,7.535858064530027,Sprinkler,82,0,26,Low
Maize,Seedling,40,35,50,32.28738037688706,83.25326678734397,60.8022924630738,7.645716604440156,Sprinkler,114,34,0,Medium
Maize,Seedling,19,12,13,32.99831218896655,252.7298732518407,85.38995693864419,7.021949186520068,Sprinkler,138,55,23,Medium
Cotton,Fruiting,13,53,42,30.47528264092078,299.07151963937554,51.99972284942233,7.853944713107984,Drip,120,9,22,Medium
Wheat,Flowering,94,14,25,30.108180570871532,188.7144644860552,73.14445118060794,7.685657105951016,Sprinkler,20,48,16,Low
Rice,Vegetative,32,42,34,31.542039412830924,86.50134506970134,61.377779053207796,7.306229531912701,Drip,67,7,14,Low
Maize,Seedling,16,28,72,35.58120637133099,63.82824573472979,56.00883650289315,7.0957994563268425,Flood,131,38,0,Medium
Rice,Vegetative,66,33,8,26.443363775898366,265.3334894435292,52.01156369917205,7.4532601520964175,Flood,39,15,41,Low
Wheat,Seedling,46,38,43,21.383311951288675,160.76755784698005,47.468035647780134,7.931849443000917,Sprinkler,66,25,0,Low
Rice,Fruiting,67,17,23,22.90771328175264,92.91747449475116,64.0108935885272,7.853086863395376,Drip,38,30,31,Low
Cotton,Flowering,23,54,28,21.73743919255662,162.0083321100946,40.20311420797701,6.830410531125029,Sprinkler,110,8,27,Medium
Maize,Seedling,25,25,56,27.129345531777005,124.23971969673964,60.569899028686734,6.879483787479017,Drip,129,48,0,Medium
Maize,Fruiting,58,51,43,35.16735416117069,230.93539524892165,84.3407914092646,7.1650570573568615,Drip,89,16,0,Low
Rice,Flowering,75,6,21,36.01256174457925,182.00249996025877,59.69781721788924,8.23553794607832,Sprinkler,20,42,28,Low
Wheat,Seedling,89,55,15,30.841945508197938,209.42292716284638,56.09705751333553,5.713504413772049,Flood,37,5,29,Low
Cotton,Fruiting,23,40,60,23.68096924035163,137.92811941096977,63.68575707887361,6.525185777795983,Sprinkler,113,21,3,Medium
Maize,Flowering,56,57,70,39.748081485022425,224.20094887997783,65.10004970689187,7.886256493811885,Flood,102,11,0,Low
Maize,Flowering,99,36,39,34.46044093417344,100.36695324255274,44.63299791225023,7.498273953127159,Sprinkler,45,36,1,Low
Wheat,Seedling,36,48,42,33.00683710626431,56.892320830321125,82.90620793523112,6.6298210703461455,Flood,90,9,0,Low
Cotton,Flowering,28,31,57,35.098518724957266,238.8977548557029,44.99681052148838,7.33967746950341,Flood,121,26,5,Medium
Cotton,Flowering,11,44,22,39.736276080903195,130.06988745892468,47.75623754295906,6.597703608475641,Sprinkler,133,19,34,Medium
Wheat,Flowering,41,54,23,23.598142397704713,132.5263809251642,85.5678778745999,6.3871862150362695,Drip,84,9,13,Low
Wheat,Seedling,31,44,42,22.483303634363946,61.70609626279287,88.39298557147814,6.741714148306775,Flood,94,17,0,Low
Cotton,Fruiting,14,22,41,22.621017473540977,273.9926425485129,44.9398829879903,8.439851264564512,Sprinkler,122,39,14,Medium
Cotton,Seedling,32,47,52,20.602775574619066,208.82923019099275,52.181982519308946,7.683886864285313,Drip,110,12,4,Medium
Rice,Fruiting,39,20,48,29.463661597996204,118.58945722252935,76.48756416353412,7.383819441172983,Flood,58,32,4,Low
Wheat,Seedling,71,11,36,38.60692915482643,247.2980599850908,81.08173417193731,5.667174598479241,Sprinkler,56,47,7,Low
Cotton,Vegetative,16,26,8,29.551559187886756,226.61442554410382,43.38255656403049,6.086631870648057,Drip,125,37,55,Medium
Rice,Flowering,44,30,23,37.991613770422205,92.38500481333796,76.83281339724678,5.938465344612952,Sprinkler,51,16,30,Low
Rice,Seedling,85,25,27,37.76346260651526,216.91539283579473,69.49812218210394,5.947196780471148,Drip,6,23,26,Low
Cotton,Vegetative,34,28,72,37.994001740911614,185.79995254355197,48.720583438323075,5.7264361336873915,Drip,100,32,0,Medium
Rice,Vegetative,84,53,73,37.843482611143514,88.00806541984846,87.83721143210016,8.495567202400409,Drip,13,0,0,Low
Maize,Fruiting,76,14,52,33.014602431440814,243.96421003338313,89.9208363671718,8.300249293077083,Flood,69,52,0,Medium
